"id","rank","title","url","points","comments","scrape-date"
"43991396","1","Human","https://quarter--mile.com/Human","397","152","2025-05-15 12:06:08"
"43971853","2","Internet Artifacts","https://neal.fun/internet-artifacts/","295","41","2025-05-15 12:06:08"
"43985489","3","AlphaEvolve: A Gemini-powered coding agent for designing advanced algorithms","https://deepmind.google/discover/blog/alphaevolve-a-gemini-powered-coding-agent-for-designing-advanced-algorithms/","869","236","2025-05-15 12:06:08"
"43991256","4","LLMs get lost in multi-turn conversation","https://arxiv.org/abs/2505.06120","266","154","2025-05-15 12:06:08"
"43971177","5","Working on complex systems: What I learned working at Google","https://www.thecoder.cafe/p/complex-systems","87","49","2025-05-15 12:06:08"
"43994131","6","PermitFlow (YC W22) Is Hiring Senior/Staff Engineers in NYC","https://jobs.ashbyhq.com/permitflow?departmentId=d33195eb-8978-4439-abc6-5a8a072de808","0","0","2025-05-15 12:06:08"
"43972004","7","Fast machines, slow machines","https://jmmv.dev/2023/06/fast-machines-slow-machines.html","20","4","2025-05-15 12:06:08"
"43993738","8","Tesla has yet to start testing its robotaxi without driver weeks before launch","https://electrek.co/2025/05/14/tesla-yet-start-testing-robotaxi-service-without-driver-weeks-before-launch/","34","33","2025-05-15 12:06:08"
"43983871","9","What is HDR, anyway?","https://www.lux.camera/what-is-hdr/","660","291","2025-05-15 12:06:08"
"43958846","10","Python lib generates its code on-the-fly based on usage","https://github.com/cofob/autogenlib","148","56","2025-05-15 12:06:08"
"43969985","11","GM's new turbo engine rewrites the rules of torque control-and locks out tuners","https://www.carsandhorsepower.com/featured/gm-s-new-turbo-engine-patent-could-rewrite-the-rules-of-torque-control-and-lock-out-tuners-for-good","28","31","2025-05-15 12:06:08"
"43988381","12","Show HN: Muscle-Mem, a behavior cache for AI agents","https://github.com/pig-dot-dev/muscle-mem","189","41","2025-05-15 12:06:08"
"43955024","13","Doom on the Oldest Digital Computer in America [video]","https://www.youtube.com/watch?v=no0CkQk7id0","29","3","2025-05-15 12:06:08"
"43971068","14","Lightweight open source reCaptcha alternative","https://github.com/altcha-org/altcha","57","25","2025-05-15 12:06:08"
"43971515","15","Changes since congestion pricing started in New York","https://www.nytimes.com/interactive/2025/05/11/upshot/congestion-pricing.html","310","434","2025-05-15 12:06:08"
"43971620","16","Git Bug: Distributed, Offline-First Bug Tracker Embedded in Git, with Bridges","https://github.com/git-bug/git-bug","242","83","2025-05-15 12:06:08"
"43993332","17","XAI's Grok suddenly can't stop bringing up ""white genocide"" in South Africa","https://arstechnica.com/ai/2025/05/xais-grok-suddenly-cant-stop-bringing-up-white-genocide-in-south-africa/","81","20","2025-05-15 12:06:08"
"43985971","18","A server that wasn't meant to exist","https://it-notes.dragas.net/2025/05/13/the_server_that_wasnt_meant_to_exist/","346","102","2025-05-15 12:06:08"
"43988533","19","Show HN: Semantic Calculator (king-man+woman=?)","https://calc.datova.ai","138","148","2025-05-15 12:06:08"
"43971149","20","Self-hostable webhook tester in go","https://testwebhook.xyz","45","10","2025-05-15 12:06:08"
"43982777","21","Databricks acquires Neon","https://www.databricks.com/blog/databricks-neon","336","204","2025-05-15 12:06:08"
"43971941","22","NASA Stennis Releases First Open-Source Software","https://www.nasa.gov/centers-and-facilities/stennis/stennis-first-open-source-software/","48","20","2025-05-15 12:06:08"
"43983159","23","The cryptography behind passkeys","https://blog.trailofbits.com/2025/05/14/the-cryptography-behind-passkeys/","228","206","2025-05-15 12:06:08"
"43981680","24","How to Build a Smartwatch: Picking a Chip","https://ericmigi.com/blog/how-to-build-a-smartwatch-picking-a-chip/","271","110","2025-05-15 12:06:08"
"43986424","25","Our narrative prison","https://aeon.co/essays/why-does-every-film-and-tv-series-seem-to-have-the-same-plot","156","126","2025-05-15 12:06:08"
"43945733","26","Interferometer Device Sees Text from a Mile Away","https://physics.aps.org/articles/v18/99","233","60","2025-05-15 12:06:08"
"43958190","27","Internet Scrabble Club (2002-)","https://isc.ro/","42","17","2025-05-15 12:06:08"
"43993897","28","In the US, a rotating detonation rocket engine takes flight","https://arstechnica.com/space/2025/05/venus-aerospace-flies-its-rotating-detonation-rocket-engine-for-the-first-time/","5","2","2025-05-15 12:06:08"
"43989497","29","Migrating to Postgres","https://engineering.usemotion.com/migrating-to-postgres-3c93dff9c65d","193","178","2025-05-15 12:06:08"
"43967405","30","Hegel 2.0: The imaginary history of ternary computing (2018)","https://www.cabinetmagazine.org/issues/65/weatherby.php","48","5","2025-05-15 12:06:08"
