"id","rank","title","url","points","comments","scrape-date"
"44100148","1","CSS Minecraft","https://benjaminaster.com/css-minecraft/","844","79","2025-05-27 10:38:16"
"44097390","2","GitHub MCP exploited: Accessing private repositories via MCP","https://invariantlabs.ai/blog/mcp-github-vulnerability","212","187","2025-05-27 10:38:16"
"44103839","3","Show HN: Lazy Tetris","https://lazytetris.com/","109","44","2025-05-27 10:38:16"
"44086062","4","Clojure MCP","https://github.com/bhauman/clojure-mcp","108","15","2025-05-27 10:38:16"
"44071321","5","Ask HN: What projects do you donate to?","https://news.ycombinator.com/item?id=44071321","160","152","2025-05-27 10:38:16"
"44100179","6","Lossless video compression using Bloom filters","https://github.com/ross39/new_bloom_filter_repo/blob/main/README.md","261","99","2025-05-27 10:38:16"
"44102034","7","Power Failure: The downfall of General Electric","https://www.gwintrob.com/power-failure-review/","142","51","2025-05-27 10:38:16"
"44100677","8","Trying to teach in the age of the AI homework machine","https://www.solarshades.club/p/dispatch-from-the-trenches-of-the","233","323","2025-05-27 10:38:16"
"44099187","9","Show HN: PgDog – Shard Postgres without extensions","https://github.com/pgdogdev/pgdog","240","49","2025-05-27 10:38:16"
"44101833","10","Highlights from the Claude 4 system prompt","https://simonwillison.net/2025/May/25/claude-4-system-prompt/","143","39","2025-05-27 10:38:16"
"44087707","11","OpenPOWER Foundation – Open-Source / Open Hardware PowerPC CPU ISA","https://openpowerfoundation.org/","7","1","2025-05-27 10:38:16"
"44104573","12","Diligent (YC S23) Is Hiring a Founding AI Engineer","https://www.ycombinator.com/companies/diligent/jobs/LAdzmYb-founding-ai-engineer","0","0","2025-05-27 10:38:16"
"44097144","13","A new class of materials that can passively harvest water from air","https://blog.seas.upenn.edu/penn-engineers-discover-a-new-class-of-materials-that-passively-harvest-water-from-air/","356","165","2025-05-27 10:38:16"
"44101828","14","Get PC BIOS back on UEFI only system","https://github.com/FlyGoat/csmwrap","124","43","2025-05-27 10:38:16"
"44103071","15","Calendars, Contacts and Files in Stalwart","https://stalw.art/blog/collaboration/","83","8","2025-05-27 10:38:16"
"44099407","16","TSMC bets on unorthodox optical tech","https://spectrum.ieee.org/microled-optical-chiplet","173","67","2025-05-27 10:38:16"
"44079729","17","Cows get GPS collars to stop them falling in river","https://www.bbc.co.uk/news/articles/cj4229k744lo","21","21","2025-05-27 10:38:16"
"44071722","18","Rock, Paper, Scissors that learns how you play using Markov chains","https://luduxia.com/showdown/","53","22","2025-05-27 10:38:16"
"44102988","19","FromSoft's singular mech game Chromehounds is back online","https://www.readonlymemo.com/interview-15-years-after-the-servers-shut-down-fromsofts-singular-mech-game-chromehounds-is-back-online/","133","17","2025-05-27 10:38:16"
"44083235","20","SVG Favicons in Action","https://css-tricks.com/svg-favicons-in-action/","68","8","2025-05-27 10:38:16"
"44103131","21","The UI future is colourful and dimensional","https://www.flarup.email/p/the-future-is-colourful-and-dimensional","99","132","2025-05-27 10:38:16"
"44072309","22","High strength bio-concrete for the production of building components","https://www.nature.com/articles/s44296-023-00004-6","22","0","2025-05-27 10:38:16"
"44104008","23","Mesa3D Drivers for Windows","https://github.com/pal1000/mesa-dist-win","33","4","2025-05-27 10:38:16"
"44096395","24","TIL: timeout in Bash scripts","https://heitorpb.github.io/bla/timeout/","310","82","2025-05-27 10:38:16"
"44101349","25","Owls in Towels","https://owlsintowels.org/","501","46","2025-05-27 10:38:16"
"44103116","26","Yes-rs: A fast, memory-safe rewrite of the classic Unix yes command","https://github.com/jedisct1/yes-rs","134","111","2025-05-27 10:38:16"
"44098706","27","Launch HN: Nomi (YC X25) – Copilot for Sales","https://news.ycombinator.com/item?id=44098706","78","66","2025-05-27 10:38:16"
"44075409","28","The Monster-Slaying Game You Can Play Almost Anywhere","https://www.nytimes.com/2025/05/21/arts/play-doom-ports.html","20","8","2025-05-27 10:38:16"
"44099006","29","Hacker News now runs on top of Common Lisp","https://lisp-journey.gitlab.io/blog/hacker-news-now-runs-on-top-of-common-lisp/","539","325","2025-05-27 10:38:16"
"44103416","30","Show HN: I made a running app that turns your runs to a virtual garden","https://www.runandgrow.com/","23","13","2025-05-27 10:38:16"
