"id","rank","title","url","points","comments","scrape-date"
"49149898","1","CP/M-386 – CP/M for 386 protected mode, derived from CP/M‑68K","https://github.com/johnsonjh/cpm386","19","4","2026-08-03 02:07:56"
"49149746","2","Why Book Corners won't sync contributions back to OpenStreetMap","https://www.andreagrandi.it/posts/why-book-corners-wont-sync-contributions-back-to-openstreetmap/","40","16","2026-08-03 02:07:56"
"49140998","3","Karpathy’s Pelican","https://twitter.com/karpathy/status/2083749667410727319","441","344","2026-08-03 02:07:56"
"49122655","4","Autoregressive Language Model on the 6502 Processor","https://mattbeton.com/blog/bitnet-6502.html","59","6","2026-08-03 02:07:56"
"49145937","5","Show HN: Kakehashi – Experimental userspace to run macOS binaries on Linux ARM","https://github.com/wie-project/kakehashi","184","39","2026-08-03 02:07:56"
"49149966","6","Show HN: Isopolis – isometric pixel map of SF","https://sf.isopolis.city/","25","4","2026-08-03 02:07:56"
"49084324","7","Note-Taking and Personal Knowledge Management","https://unattributed.cc/note-taking-and-personal-knowledge-management","133","39","2026-08-03 02:07:56"
"49149805","8","Show HN: ssh ssh.place","https://ssh.place","15","6","2026-08-03 02:07:56"
"49097961","9","Developers are attached to tools because tools encode trust","https://stackoverflow.blog/2026/07/29/developers-are-attached-to-tools-because-tools-encode-trust/","154","79","2026-08-03 02:07:56"
"49129676","10","Read the Novels and Forget Everything Else","https://hedgehogreview.com/web-features/thr/posts/read-the-novels-and-forget-everything-else","55","26","2026-08-03 02:07:56"
"49149125","11","The Computational Theory of Mind (2015)","https://plato.stanford.edu/entries/computational-mind/","32","10","2026-08-03 02:07:56"
"49150181","12","RFC 9851: TLS 1.2 is in Feature Freeze","https://www.rfc-editor.org/rfc/rfc9851.html","9","1","2026-08-03 02:07:56"
"49148048","13","Show HN: Make your Framework 12 sound like a creaky door","https://github.com/ArcaEge/creakwork12","52","5","2026-08-03 02:07:56"
"49148899","14","Show HN: Mu – Tools for Agents","https://github.com/micro/mu","32","8","2026-08-03 02:07:56"
"49146267","15","Show HN: NixOS-DGX-Spark – Nix and NixOS on the DGX Spark","https://github.com/graham33/nixos-dgx-spark","97","29","2026-08-03 02:07:56"
"49147760","16","TinyNES Review – A Super Niche NES Console","https://blog.lon.tv/2023/02/05/tinynes-review-a-super-niche-nes-console/","33","4","2026-08-03 02:07:56"
"49143925","17","F*: A general-purpose proof-oriented programming language","https://fstar-lang.org/","157","67","2026-08-03 02:07:56"
"49148987","18","Californians' data deletion requests, DROP, become enforceable Aug. 1","https://www.nbcsandiego.com/nbc-7-responds-2/californians-data-deletion-requests-drop-become-enforceable-aug-1/4054771/","89","31","2026-08-03 02:07:56"
"49143967","19","Twenty Years of RISC OS Open","https://www.riscosopen.org/news/articles/2026/06/20/twenty-years-of-risc-os-open","152","29","2026-08-03 02:07:56"
"49096748","20","Playing with Georgia","https://mighil.com/playing-with-georgia","10","4","2026-08-03 02:07:56"
"49113005","21","A tool for finding the causes of unstable Python tests","https://github.com/mgaitan/pytest-leak-finder","13","0","2026-08-03 02:07:56"
"49097836","22","A Playable History of Sudoku","https://doku.su/history-of-sudoku","6","0","2026-08-03 02:07:56"
"49147978","23","Sharing an X11 Server Across Hosts with FamilyWild","https://dobrowolski.dev/article/sharing-an-x-server-across-hosts-with-familywild/","35","10","2026-08-03 02:07:56"
"49147622","24","My personal AI benchmark: ""Generate an SVG of a frog with a Habsburg jaw.""","https://frogs.vaguespac.es/","104","48","2026-08-03 02:07:56"
"49123003","25","When transit passes were designed by hand (2022)","https://letterformarchive.org/news/milwaukee-transit-passes/","104","28","2026-08-03 02:07:56"
"49147435","26","'Crush this lady': how eBay harassment campaign led to $56M payout","https://www.ft.com/content/06ec1b03-d4af-40cf-b12a-4ba5a410f6d2","187","86","2026-08-03 02:07:56"
"49093845","27","Folding Paper Globes","https://foldingglobes.com/globes","148","30","2026-08-03 02:07:56"
"49094151","28","Fasttracker II clone in C using SDL 2","https://16-bits.org/ft2.php","116","45","2026-08-03 02:07:56"
"49145883","29","Rooting, firmware analysis and persistent credentials of TP-Link TL-841N","https://blog.juni-mp4.com/posts/42/rooting-the-tplink-tl841n-pt1/","80","15","2026-08-03 02:07:56"
"49143479","30","Meshdiff – visually compare two STL versions in the browser, client-side","https://meshdiff.com/","177","19","2026-08-03 02:07:56"
