"id","rank","title","url","points","comments","scrape-date"
"44030850","1","Zod 4","https://zod.dev/v4","108","39","2025-05-19 16:04:21"
"44030492","2","Launch HN: Better Auth (YC X25) – Authentication Framework for TypeScript","https://news.ycombinator.com/item?id=44030492","46","16","2025-05-19 16:04:21"
"44029142","3","ClawPDF – Open-Source Virtual/Network PDF Printer with OCR and Image Support","https://github.com/clawsoftware/clawPDF","107","14","2025-05-19 16:04:21"
"44028250","4","Telum II at Hot Chips 2024: Mainframe with a Unique Caching Strategy","https://chipsandcheese.com/p/telum-ii-at-hot-chips-2024-mainframe-with-a-unique-caching-strategy","87","30","2025-05-19 16:04:21"
"44030696","5","SDB Scans the Ruby Stack Without the GVL","https://github.com/yfractal/blog/blob/master/blog/2025-01-15-non-blocking-stack-profiler.md","12","1","2025-05-19 16:04:21"
"44027867","6","Side projects I've built since 2009","https://naeemnur.com/side-projects/","165","89","2025-05-19 16:04:21"
"44020832","7","InventWood is about to mass-produce wood that's stronger than steel","https://techcrunch.com/2025/05/12/inventwood-is-about-to-mass-produce-wood-thats-stronger-than-steel/","311","282","2025-05-19 16:04:21"
"44030873","8","23andMe Sells Gene-Testing Business to DNA Drug Maker Regeneron","https://www.bloomberg.com/news/articles/2025-05-19/23andme-sells-gene-testing-business-to-dna-drug-maker-regeneron","32","11","2025-05-19 16:04:21"
"44029435","9","Diffusion Models Explained Simply","https://www.seangoedecke.com/diffusion-models-explained/","30","2","2025-05-19 16:04:21"
"44030560","10","Kelp – simple replacement for homebrew on macOS","https://github.com/crhuber/kelp","5","1","2025-05-19 16:04:21"
"43998075","11","About Asteroids, Atari's biggest arcade hit","https://www.goto10retro.com/p/about-asteroids-ataris-biggest-arcade","26","22","2025-05-19 16:04:21"
"44030469","12","Ukraine can move beyond its Soviet architectural legacy","https://www.counteroffensive.news/p/how-ukraine-can-move-beyond-its-soviet","36","10","2025-05-19 16:04:21"
"44029619","13","Visualizing 100k Years of Earth in WebGL","https://technistuff.com/posts/visualizing-100000-years-of-earth-in-webgl/","12","3","2025-05-19 16:04:21"
"44026799","14","Show HN: Goboscript, text-based programming language, compiles to Scratch","https://github.com/aspizu/goboscript","138","50","2025-05-19 16:04:21"
"44028153","15","Don't guess my language","https://vitonsky.net/blog/2025/05/17/language-detection/","497","285","2025-05-19 16:04:21"
"44027768","16","Emulator Debugging: Area 5150's Lake Effect","https://martypc.blogspot.com/2025/05/emulator-debugging-area-5150s-lake.html","45","6","2025-05-19 16:04:21"
"44030412","17","Taiwan to Ramp Up Gas Imports After Shuttering Last Nuclear Plant","https://e360.yale.edu/digest/taiwan-nuclear-power-gas-imports","23","14","2025-05-19 16:04:21"
"44025439","18","“There are people who can see and others who cannot even look”","https://worldhistory.substack.com/p/there-are-people-who-can-see-and","208","55","2025-05-19 16:04:21"
"43996515","19","Show HN: Cogitator – A Python Toolkit for Chain-of-Thought Prompting","https://github.com/habedi/cogitator","28","4","2025-05-19 16:04:21"
"43993311","20","Llama from scratch (2023)","https://blog.briankitano.com/llama-from-scratch/","111","2","2025-05-19 16:04:21"
"43995067","21","New research reveals the strongest solar event ever detected, in 12350 BC","https://phys.org/news/2025-05-reveals-strongest-solar-event-bc.html","220","113","2025-05-19 16:04:21"
"44009125","22","Spider Eye Development Editing and Silk Fiber Engineering Using CRISPR-Cas","https://onlinelibrary.wiley.com/doi/10.1002/anie.202502068","8","1","2025-05-19 16:04:21"
"44022448","23","Ditching Obsidian and building my own","https://amberwilliams.io/blogs/building-my-own-pkms","411","458","2025-05-19 16:04:21"
"44025484","24","Show HN: Job board aggregator for best paying remote SWE jobs in the U.S.","https://www.remoteswe.fyi","143","90","2025-05-19 16:04:21"
"44026201","25","The principles of database design, or, the Truth is out there","https://ebellani.github.io/blog/2025/the-principles-of-database-design-or-the-truth-is-out-there/","94","85","2025-05-19 16:04:21"
"44022353","26","Show HN: I modeled the Voynich Manuscript with SBERT to test for structure","https://github.com/brianmg/voynich-nlp-analysis","371","122","2025-05-19 16:04:21"
"44012418","27","Programming in Martin-Lof's Type Theory: An Introduction (1990)","https://www.cse.chalmers.se/research/group/logic/book/","41","0","2025-05-19 16:04:21"
"44024784","28","KDE is finally getting a native virtual machine manager called “Karton”","https://www.neowin.net/news/kde-is-finally-getting-a-native-virtual-machine-manager-called-karton/","152","92","2025-05-19 16:04:21"
"44024759","29","France Endorses UN Open Source Principles","https://social.numerique.gouv.fr/@codegouvfr/114529954373492878","562","182","2025-05-19 16:04:21"
"44022758","30","$30 Homebrew Automated Blinds Opener (2024)","https://sifter.org/~simon/journal/20240718.html","309","141","2025-05-19 16:04:21"
