"id","rank","title","url","points","comments","scrape-date"
"43893906","1","AWS Built a Security Tool. It Introduced a Security Risk","https://www.token.security/blog/aws-built-a-security-tool-it-introduced-a-security-risk","81","45","2025-05-05 14:04:00"
"43893601","2","The vocal effects of Daft Punk","https://bjango.com/articles/daftpunkvocaleffects/","128","30","2025-05-05 14:04:00"
"43888803","3","I'd rather read the prompt","https://claytonwramsey.com/blog/prompt/","1105","651","2025-05-05 14:04:00"
"43892096","4","AI Meets WinDBG","https://svnscha.de/posts/ai-meets-windbg/","201","39","2025-05-05 14:04:00"
"43890412","5","V.S. Naipaul: The Grief and the Glory","https://granta.com/vs-naipaul-the-grief-and-the-glory/","17","2","2025-05-05 14:04:00"
"43894363","6","Internet usage pattern during power outage in Spain and Portugal","https://blog.akamai-mpulse.com/blog/2025-05-03-iberian-power-outage/","63","47","2025-05-05 14:04:00"
"43888117","7","Design for 3D-Printing","https://blog.rahix.de/design-for-3d-printing/","646","166","2025-05-05 14:04:00"
"43894753","8","Jiga (YC W21) Is Hiring Engineers","https://www.workatastartup.com/companies/jiga","0","0","2025-05-05 14:04:00"
"43891245","9","Show HN: My AI Native Resume","https://ai.jakegaylor.com/","208","113","2025-05-05 14:04:00"
"43890525","10","On Not Carrying a Camera – Cultivating memories instead of snapshots","https://hedgehogreview.com/issues/after-neoliberalism/articles/on-not-carrying-a-camera","224","232","2025-05-05 14:04:00"
"43893762","11","Judge said Meta illegally used books to build its AI","https://www.wired.com/story/meta-lawsuit-copyright-hearing-artificial-intelligence/","53","18","2025-05-05 14:04:00"
"43890538","12","Matrix-vector multiplication implemented in off-the-shelf DRAM for Low-Bit LLMs","https://arxiv.org/abs/2503.23817","162","33","2025-05-05 14:04:00"
"43861297","13","Towards the Cutest Neural Network","https://kevinlynagh.com/towards-the-cutest-neural-network/","61","16","2025-05-05 14:04:00"
"43893740","14","Gandi March 9, 2025 incident postmortem","https://news.gandi.net/en/2025/03/gandi-incident-on-march-9-2025/","18","19","2025-05-05 14:04:00"
"43877644","15","Why Archers Didn't Volley Fire","https://acoup.blog/2025/05/02/collections-why-archers-didnt-volley-fire/","383","214","2025-05-05 14:04:00"
"43892856","16","Show HN: CodeCafé – A real-time collaborative code editor in the browser","https://github.com/mrktsm/codecafe","31","5","2025-05-05 14:04:00"
"43876135","17","Fuzzy images are our first look at Amazon's super-secret satellites","https://arstechnica.com/space/2025/05/we-finally-know-a-little-more-about-amazons-super-secret-satellites/","17","3","2025-05-05 14:04:00"
"43855386","18","Urtext: The Python plaintext library for people who've tried everything else","https://urtext.co/","72","36","2025-05-05 14:04:00"
"43891128","19","Unparalleled Misalignments","https://rickiheicklen.com/unparalleled-misalignments.html","81","15","2025-05-05 14:04:00"
"43894678","20","SpaceX pushed ""sniper"" theory with the feds far more than is publicly known","https://arstechnica.com/space/2025/05/spacex-pushed-sniper-theory-with-the-feds-far-more-than-is-publicly-known/","34","11","2025-05-05 14:04:00"
"43875136","21","A 1903 Proposal to Preserve the Dead in Glass Cubes","https://hyperallergic.com/406959/preserving-the-dead-in-glass/","18","15","2025-05-05 14:04:00"
"43891398","22","Driving Compilers (2023)","https://fabiensanglard.net/dc/index.php","61","14","2025-05-05 14:04:00"
"43885101","23","I decided to pay off a school’s lunch debt","https://www.huffpost.com/entry/utah-school-lunch-debt-relief-free-student-meals_n_681258fbe4b03207b5ba49fa","67","49","2025-05-05 14:04:00"
"43889875","24","Helmdar: 3D Scanning Brooklyn on Rollerblades","https://owentrueblood.com/blog/2025/05/04/helmdar/","121","21","2025-05-05 14:04:00"
"43893759","25","Effects of repetitive transcranial magnetic stimulation on sleep bruxism","https://pmc.ncbi.nlm.nih.gov/articles/PMC4822180/","34","1","2025-05-05 14:04:00"
"43880248","26","Ghost in the machine? Legend of the 'haunted' N64 video game cartridge","https://www.bbc.com/future/article/20250501-the-haunted-video-game-that-traumatised-the-web","31","3","2025-05-05 14:04:00"
"43893225","27","The Design of Compact Elastic Binary Trees (Cebtree)","http://wtarreau.blogspot.com/2025/03/on-design-of-compact-elastic-binary.html","11","0","2025-05-05 14:04:00"
"43875476","28","Technical analysis of TM SGNL, the unofficial Signal app Trump officials used","https://micahflee.com/tm-sgnl-the-obscure-unofficial-signal-app-mike-waltz-uses-to-text-with-trump-officials/","263","137","2025-05-05 14:04:00"
"43889610","29","Graceful Shutdown in Go: Practical Patterns","https://victoriametrics.com/blog/go-graceful-shutdown/index.html","195","42","2025-05-05 14:04:00"
"43886243","30","An Alabama landline that keeps ringing","https://oxfordamerican.org/oa-now/the-alabama-landline-that-keeps-ringing","309","92","2025-05-05 14:04:00"
