"id","rank","title","url","points","comments","scrape-date"
"44148524","1","RenderFormer: Neural Rendering of Triangle Meshes with Global Illumination","https://microsoft.github.io/renderformer/","46","3","2025-06-01 04:55:00"
"44147945","2","Progressive JSON","https://overreacted.io/progressive-json/","137","63","2025-06-01 04:55:00"
"44129567","3","Ovld – Efficient and featureful multiple dispatch for Python","https://github.com/breuleux/ovld","15","0","2025-06-01 04:55:00"
"44144750","4","Precision Clock Mk IV","https://mitxela.com/projects/precision_clock_mk_iv","429","110","2025-06-01 04:55:00"
"44147573","5","New Adaptive Optics Shows Details of Our Star's Atmosphere","https://nso.edu/press-release/new-adaptive-optics-shows-stunning-details-of-our-stars-atmosphere/","66","5","2025-06-01 04:55:00"
"44146858","6","YOLO-World: Real-Time Open-Vocabulary Object Detection","https://arxiv.org/abs/2401.17270","104","33","2025-06-01 04:55:00"
"44146830","7","Oniux: Kernel-level Tor isolation for any Linux app","https://blog.torproject.org/introducing-oniux-tor-isolation-using-linux-namespaces/","108","23","2025-06-01 04:55:00"
"44146619","8","CCD co-inventor George E. Smith dies at 95","https://www.nytimes.com/2025/05/30/science/george-e-smith-dead.html","89","6","2025-06-01 04:55:00"
"44148039","9","Enhancing MySQL: MySQL improvement project","https://github.com/enhancedformysql/enhancedformysql","18","15","2025-06-01 04:55:00"
"44129998","10","The Evolution of Software Development: From Machine Code to AI Orchestration","https://guptadeepak.com/the-evolution-of-software-development-from-machine-code-to-ai-orchestration/","12","13","2025-06-01 04:55:00"
"44145517","11","A Lean companion to Analysis I","https://terrytao.wordpress.com/2025/05/31/a-lean-companion-to-analysis-i/","187","20","2025-06-01 04:55:00"
"44147803","12","Show HN: Patio – Rent tools, learn DIY, reduce waste","https://patio.so","83","50","2025-06-01 04:55:00"
"44146744","13","Sguaba: Hard-to-misuse rigid body transforms for engineers","https://blog.helsing.ai/sguaba-hard-to-misuse-rigid-body-transforms-for-engineers-with-other-things-to-worry-about-than-aeaa45af9e0d","53","13","2025-06-01 04:55:00"
"44148179","14","Of course the Apple Network Server can be hacked into running Doom","http://oldvcr.blogspot.com/2025/05/harpoom-of-course-apple-network-server.html","38","8","2025-06-01 04:55:00"
"44122860","15","Oxfordshire clock still keeping village on time after 500 years","https://www.bbc.com/news/articles/cz70p0qevlro","120","60","2025-06-01 04:55:00"
"44113891","16","UK's Vertical VX4 eVTOL flies outside Kemble circuit for first time","https://flyer.co.uk/feature/uks-vertical-vx4-evtol-flies-outside-kemble-circuit-for-first-time/","23","14","2025-06-01 04:55:00"
"44147966","17","Stepping Back","https://rjp.io/blog/2025-05-31-stepping-back","15","2","2025-06-01 04:55:00"
"44142255","18","Georgists Valued Land in the 1900s","https://progressandpoverty.substack.com/p/how-georgists-valued-land-in-the","3","0","2025-06-01 04:55:00"
"44147631","19","The NFS 4 Freezer Spacer In Science Fiction Sets","https://kolektiva.social/@beka_valentine/114600567753999701","73","11","2025-06-01 04:55:00"
"44146847","20","Plutonium Powered Pacemaker (From 1974)","https://www.orau.org/health-physics-museum/collection/miscellaneous/pacemaker.html","50","24","2025-06-01 04:55:00"
"44128089","21","Quantum Computing and the Hidden Subgroup Problem","https://www.daniellowengrub.com/blog/2025/04/23/hidden-subgroup","10","3","2025-06-01 04:55:00"
"44147582","22","Show HN: Open-source P2P file transfer","https://github.com/nihaocami/berb","15","5","2025-06-01 04:55:00"
"44144730","23","The Rise of the Japanese Toilet","https://www.nytimes.com/2025/05/29/business/toto-toilet-japan-bidet.html","114","202","2025-06-01 04:55:00"
"44144280","24","Show HN: AI Peer Reviewer – Multiagent system for scientific manuscript analysis","https://github.com/robertjakob/rigorous","95","78","2025-06-01 04:55:00"
"44144224","25","My five-year experiment with UTC","https://timestripe.com/magazine/blog/timezone/","93","119","2025-06-01 04:55:00"
"44115897","26","AtomVM, the Erlang virtual machine for IoT devices","https://www.atomvm.net/","183","55","2025-06-01 04:55:00"
"44144473","27","Ask HN: Anyone making a living from a paid API?","https://news.ycombinator.com/item?id=44144473","143","105","2025-06-01 04:55:00"
"44145202","28","Show HN: PunchCard Key Backup","https://github.com/volution/punchcard-key-backup","113","33","2025-06-01 04:55:00"
"44114309","29","Webb telescope helps refine Hubble constant","https://phys.org/news/2025-05-webb-telescope-refines-hubble-constant.html","94","57","2025-06-01 04:55:00"
"44142761","30","Using lots of little tools to aggressively reject the bots","https://lambdacreate.com/posts/68","184","102","2025-06-01 04:55:00"
