"id","rank","title","url","points","comments","scrape-date"
"43976862","1","Dusk OS","https://duskos.org/","101","52","2025-05-13 21:03:32"
"43974891","2","Branch Privilege Injection: Exploiting branch predictor race conditions","https://comsec.ethz.ch/research/microarch/branch-privilege-injection/","243","89","2025-05-13 21:03:32"
"43975423","3","Show HN: Helixdb – Open-source vector-graph database for AI applications (Rust)","https://github.com/HelixDB/helix-db/","68","34","2025-05-13 21:03:32"
"43971716","4","Multiple security issues in GNU Screen","https://www.openwall.com/lists/oss-security/2025/05/12/1","303","181","2025-05-13 21:03:32"
"43973721","5","PDF to Text, a challenging problem","https://www.marginalia.nu/log/a_119_pdf/","176","101","2025-05-13 21:03:32"
"43945628","6","Failed Soviet Venus lander Kosmos 482 crashes to Earth after 53 years in orbit","https://www.space.com/space-exploration/launches-spacecraft/failed-soviet-venus-lander-kosmos-482-crashes-to-earth-after-53-years-in-orbit","43","24","2025-05-13 21:03:32"
"43972425","7","Launch HN: Miyagi (YC W25) turns YouTube videos into online, interactive courses","https://news.ycombinator.com/item?id=43972425","135","79","2025-05-13 21:03:32"
"43974005","8","It Awaits Your Experiments","https://www.rifters.com/crawl/?p=11511","89","26","2025-05-13 21:03:32"
"43976895","9","Build Real-Time Knowledge Graph for Documents with LLM","https://cocoindex.io/blogs/knowledge-graph-for-docs/","9","0","2025-05-13 21:03:32"
"43975782","10","OpenTelemetry protocol with Apache Arrow","https://opentelemetry.io/blog/2025/otel-arrow-phase-2/","29","5","2025-05-13 21:03:32"
"43973395","11","Google is building its own DeX: First look at Android's Desktop Mode","https://www.androidauthority.com/android-desktop-mode-leak-3550321/","110","122","2025-05-13 21:03:32"
"43940702","12","Turritopsis dohrnii: Immortal jellyfish","https://www.nhm.ac.uk/discover/immortal-jellyfish-secret-to-cheating-death.html","16","1","2025-05-13 21:03:32"
"43970837","13","Ask HN: How are you acquiring your first hundred users?","https://news.ycombinator.com/item?id=43970837","413","265","2025-05-13 21:03:32"
"43945734","14","The Battle to Bottle Palm Wine","https://www.atlasobscura.com/articles/palm-wine-in-united-states","7","7","2025-05-13 21:03:32"
"43976359","15","Why are banks still getting authentication so wrong?","https://jamal.haba.sh/its-2025-why-are-banks-still-getting-authentication-so-wrong/","142","165","2025-05-13 21:03:32"
"43945483","16","Membrane: Media Framework for Elixir","https://membrane.stream/","88","29","2025-05-13 21:03:32"
"43975785","17","Don't unwrap options: There are better ways (2024)","https://corrode.dev/blog/rust-option-handling-best-practices/","64","40","2025-05-13 21:03:32"
"43951885","18","I learned Snobol and then wrote a toy Forth","https://ratfactor.com/snobol/","103","27","2025-05-13 21:03:32"
"43952707","19","Insurers launch cover for losses caused by AI chatbot errors","https://www.ft.com/content/1d35759f-f2a9-46c4-904b-4a78ccc027df","80","30","2025-05-13 21:03:32"
"43943792","20","Mill as a direct style build tool","https://mill-build.org/blog/12-direct-style-build-tool.html","21","3","2025-05-13 21:03:32"
"43975541","21","PyPI Organizations (2023)","https://blog.pypi.org/posts/2023-04-23-introducing-pypi-organizations/","35","10","2025-05-13 21:03:32"
"43971791","22","One hundred and one rules of effective living","https://mitchhorowitz.substack.com/p/101-rules-of-effective-living","68","60","2025-05-13 21:03:32"
"43971464","23","The world could run on older hardware if software optimization was a priority","https://twitter.com/ID_AA_Carmack/status/1922100771392520710","504","463","2025-05-13 21:03:32"
"43974026","24","A Taxonomy of Bugs","https://ruby0x1.github.io/machinery_blog_archive/post/a-taxonomy-of-bugs/index.html","28","11","2025-05-13 21:03:32"
"43972927","25","TheForger's Win32 API Tutorial","https://winprog.org/tutorial/","35","2","2025-05-13 21:03:32"
"43970800","26","Odin: A programming language made for me","https://zylinski.se/posts/a-programming-language-for-me/","152","157","2025-05-13 21:03:32"
"43972535","27","In a high-stress work environment, prioritize relationships","https://wqtz.bearblog.dev/high-stress-job-relationships/","246","162","2025-05-13 21:03:32"
"43963434","28","The great displacement is already well underway?","https://shawnfromportland.substack.com/p/the-great-displacement-is-already","229","160","2025-05-13 21:03:32"
"43957140","29","Why are coffee stains darker at the edges?","https://www.why.is/svar.php?id=5513","122","43","2025-05-13 21:03:32"
"43939029","30","Detecting if an expression is constant in C","https://nrk.neocities.org/articles/c-constexpr-macro#detecting-if-an-expression-is-constant-in-c","33","13","2025-05-13 21:03:32"
